19-04-2019,20-04-2019,The Wagner Hotel,$331,4.5/5,287
19-04-2019,20-04-2019,SIXTY SoHo,$285,4.5/5,360
19-04-2019,20-04-2019,Paramount Inn,$139,3.4/5,577
19-04-2019,20-04-2019,Wyndham Garden Chinatown,$246,4.3/5,"1,631"
20-04-2019,21-04-2019,Concorde Hotel New York,$247,4.5/5,369
20-04-2019,21-04-2019,LaGuardia Plaza Hotel,$279,4.0/5,"1,971"
20-04-2019,21-04-2019,ibis Styles New York LaGuardia Airport,$189,4.3/5,904
20-04-2019,21-04-2019,Aloft New York LaGuardia Airport,$189,3.5/5,"2,084"
20-04-2019,21-04-2019,Hyatt Place Flushing/LaGuardia Airport,$297,4.2/5,792
20-04-2019,21-04-2019,Extended Stay America New York City - LaGuardia Airport,$160,3.4/5,753
20-04-2019,21-04-2019,Loews Regency New York Hotel,$459,4.6/5,"1,282"
20-04-2019,21-04-2019,Lic Plaza Hotel,$219,4.0/5,5
20-04-2019,21-04-2019,New York LaGuardia Airport Marriott,$269,4.1/5,978
20-04-2019,21-04-2019,Hampton Inn New York - LaGuardia Airport,$199,4.2/5,"1,245"
20-04-2019,21-04-2019,John Hotel,$189,4.1/5,567
20-04-2019,21-04-2019,Comfort Inn LaGuardia Airport - 83rd St,$200,3.7/5,"1,131"
20-04-2019,21-04-2019,Marco LaGuardia Hotel,$209,4.1/5,924
20-04-2019,21-04-2019,Grandview Hotel New York,$160,4.1/5,285
20-04-2019,21-04-2019,Flushing Central Hotel,$179,3.6/5,441
20-04-2019,21-04-2019,Corona Hotel,$185,3.2/5,133
20-04-2019,21-04-2019,Prince Flushing Hotel,$158,3.5/5,358
20-04-2019,21-04-2019,The Paper Factory Hotel,$239,4.2/5,"1,507"
20-04-2019,21-04-2019,The Boro Hotel,$239,4.3/5,717
20-04-2019,21-04-2019,Holiday Inn LaGuardia Airport,$179,3.8/5,"1,038"
20-04-2019,21-04-2019,The Parc Hotel,$299,3.9/5,884
20-04-2019,21-04-2019,Best Western Queens Court Hotel,$187,3.4/5,536
20-04-2019,21-04-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$229,4.5/5,305
20-04-2019,21-04-2019,Ramada by Wyndham Flushing Queens,$186,3.6/5,737
20-04-2019,21-04-2019,Z NYC Hotel,$222,4.0/5,"2,183"
20-04-2019,21-04-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$219,4.3/5,686
20-04-2019,21-04-2019,Artezen Hotel,$199,4.7/5,16
20-04-2019,21-04-2019,The Franklin Hotel,$226,3.8/5,"1,698"
20-04-2019,21-04-2019,Howard Johnson by Wyndham Long Island City,$169,3.5/5,"1,193"
20-04-2019,21-04-2019,Westgate New York Grand Central,$223,3.9/5,500
20-04-2019,21-04-2019,Ravel Hotel Trademark Collection by Wyndham,$259,3.7/5,"1,680"
20-04-2019,21-04-2019,Holiday Inn Express Laguardia Airport,$226,3.9/5,870
20-04-2019,21-04-2019,Days Inn by Wyndham Long Island City,$179,3.2/5,"1,636"
20-04-2019,21-04-2019,Loews Regency New York Hotel,$459,4.6/5,"1,282"
21-04-2019,22-04-2019,The Wagner Hotel,$211,4.5/5,289
21-04-2019,22-04-2019,LaGuardia Plaza Hotel,$179,4.0/5,"1,974"
21-04-2019,22-04-2019,ibis Styles New York LaGuardia Airport,$179,4.3/5,904
21-04-2019,22-04-2019,Hyatt Place Flushing/LaGuardia Airport,$195,4.2/5,793
21-04-2019,22-04-2019,Comfort Inn LaGuardia Airport - 83rd St,$140,3.7/5,"1,133"
21-04-2019,22-04-2019,Aloft New York LaGuardia Airport,$179,3.5/5,"2,084"
21-04-2019,22-04-2019,Loews Regency New York Hotel,$399,4.6/5,"1,282"
21-04-2019,22-04-2019,Lic Plaza Hotel,$149,4.0/5,5
21-04-2019,22-04-2019,Marco LaGuardia Hotel,$139,4.1/5,925
21-04-2019,22-04-2019,The Parc Hotel,$119,3.8/5,885
21-04-2019,22-04-2019,Extended Stay America New York City - LaGuardia Airport,$140,3.4/5,754
21-04-2019,22-04-2019,John Hotel,$139,4.1/5,567
21-04-2019,22-04-2019,Hotel De Point,$159,3.9/5,346
21-04-2019,22-04-2019,The Paper Factory Hotel,$139,4.2/5,"1,509"
21-04-2019,22-04-2019,Hampton Inn New York - LaGuardia Airport,$184,4.2/5,"1,245"
21-04-2019,22-04-2019,The Boro Hotel,$149,4.3/5,717
21-04-2019,22-04-2019,New York LaGuardia Airport Marriott,$269,4.1/5,978
21-04-2019,22-04-2019,Opera House Hotel,$119,4.5/5,"2,048"
21-04-2019,22-04-2019,Asiatic Hotel by LaGuardia Airport,$137,3.9/5,876
21-04-2019,22-04-2019,Grandview Hotel New York,$130,4.1/5,286
21-04-2019,22-04-2019,Flushing Central Hotel,$125,3.6/5,441
21-04-2019,22-04-2019,Best Western Plus Plaza Hotel,$88,4.0/5,"2,856"
21-04-2019,22-04-2019,Corona Hotel,$138,3.2/5,133
21-04-2019,22-04-2019,Fairfield Inn by Marriott LaGuardia Airport/Flushing,$149,4.1/5,"1,115"
21-04-2019,22-04-2019,Best Western Queens Court Hotel,$136,3.4/5,537
21-04-2019,22-04-2019,Prince Flushing Hotel,$128,3.5/5,358
21-04-2019,22-04-2019,The Vue Inn Brooklyn,$129,3.3/5,3
21-04-2019,22-04-2019,Hotel Nirvana,$100,3.8/5,204
21-04-2019,22-04-2019,Z NYC Hotel,$145,4.0/5,"2,184"
21-04-2019,22-04-2019,Ramada by Wyndham Long Island City,$99,3.3/5,"1,811"
21-04-2019,22-04-2019,Holiday Inn LaGuardia Airport,$169,3.8/5,"1,040"
21-04-2019,22-04-2019,Ravel Hotel Trademark Collection by Wyndham,$118,3.7/5,"1,682"
21-04-2019,22-04-2019,Giorgio Hotel,$39,3.9/5,360
21-04-2019,22-04-2019,Ramada by Wyndham Flushing Queens,$146,3.6/5,739
21-04-2019,22-04-2019,SpringHill Suites by Marriott New York LaGuardia Airport,$219,4.5/5,305
21-04-2019,22-04-2019,The One Boutique Hotel,$179,3.6/5,313
21-04-2019,22-04-2019,Westgate New York Grand Central,$123,3.9/5,500
21-04-2019,22-04-2019,Hotel Vetiver,$139,3.7/5,"1,108"
21-04-2019,22-04-2019,Holiday Inn Express Laguardia Airport,$149,3.9/5,871
21-04-2019,22-04-2019,Mayflower Boutique Hotel,$112,3.2/5,248
21-04-2019,22-04-2019,YOTEL New York,$96,4.3/5,"13,311"
21-04-2019,22-04-2019,Red Lion Inn & Suites Long Island City,$131,3.8/5,"1,986"
21-04-2019,22-04-2019,Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,$189,4.3/5,686
21-04-2019,22-04-2019,Park Central Hotel New York,$99,3.9/5,"8,167"
21-04-2019,22-04-2019,Feather Factory,$125,4.1/5,398
21-04-2019,22-04-2019,Arthouse Hotel New York City,$153,4.2/5,"6,029"
21-04-2019,22-04-2019,Wyndham Garden LaGuardia South,$161,4.2/5,557
21-04-2019,22-04-2019,"The Roosevelt Hotel, New York City",$129,3.6/5,"26,102"
21-04-2019,22-04-2019,Bentley Hotel,$159,3.9/5,"4,987"
21-04-2019,22-04-2019,Empire Hotel,$127,3.8/5,"7,965"
21-04-2019,22-04-2019,Howard Johnson by Wyndham Long Island City,$145,3.5/5,"1,196"
21-04-2019,22-04-2019,Holiday Inn - Long Island City - Manhattan View,$139,4.2/5,"1,553"
21-04-2019,22-04-2019,Arlo SoHo,$110,4.4/5,"1,191"
21-04-2019,22-04-2019,EVEN Hotel Times Square South,$108,4.7/5,"1,276"
21-04-2019,22-04-2019,Hilton Garden Inn Times Square,$99,4.4/5,"8,452"
21-04-2019,22-04-2019,Hilton Garden Inn New York/Manhattan-Midtown East,$102,4.2/5,"1,542"
21-04-2019,22-04-2019,Comfort Inn & Suites near Stadium,$149,4.3/5,352
21-04-2019,22-04-2019,The Maxwell New York City,$149,3.9/5,"2,681"
21-04-2019,22-04-2019,Arlo NoMad,$120,4.4/5,"1,550"
21-04-2019,22-04-2019,Holiday Inn Express Maspeth,$180,4.0/5,794
21-04-2019,22-04-2019,Aloft Long Island City - Manhattan View,$159,4.3/5,324
21-04-2019,22-04-2019,The Gotham Hotel,$135,4.1/5,"1,761"
21-04-2019,22-04-2019,Queens County Inn & Suites,$139,3.4/5,493
21-04-2019,22-04-2019,Fitzpatrick Grand Central,$138,4.4/5,"1,928"
21-04-2019,22-04-2019,Crowne Plaza Times Square Manhattan,$105,4.2/5,"9,266"
21-04-2019,22-04-2019,"The Bernic Hotel New York City, Tapestry Collection by Hilton",$99,4.5/5,459
21-04-2019,22-04-2019,Days Inn by Wyndham Long Island City,$133,3.2/5,"1,637"
21-04-2019,22-04-2019,Airway Inn at LaGuardia,$139,2.8/5,558
21-04-2019,22-04-2019,Hotel Belleclaire,$119,4.0/5,"5,644"
21-04-2019,22-04-2019,DoubleTree by Hilton New York Times Square West,$109,4.0/5,"1,677"
21-04-2019,22-04-2019,Fitzpatrick Manhattan Hotel,$148,4.5/5,"1,530"
21-04-2019,22-04-2019,"Hudson New York, Central Park",$149,3.5/5,"8,970"
21-04-2019,22-04-2019,Park Lane Hotel,$180,4.0/5,"8,365"
21-04-2019,22-04-2019,Hampton Inn Times Square North,$109,4.4/5,"8,942"
21-04-2019,22-04-2019,"The Vue Hotel, an Ascend Hotel Collection Member",$149,4.3/5,319
21-04-2019,22-04-2019,Home2 Suites by Hilton NY Long Island City/Manhattan View,$218,4.5/5,808
21-04-2019,22-04-2019,Belnord Hotel,$100,3.7/5,"4,721"
21-04-2019,22-04-2019,DoubleTree by Hilton New York City - Chelsea,$93,3.9/5,"4,184"
21-04-2019,22-04-2019,Arlo NoMad,$120,4.4/5,"1,550"
21-04-2019,22-04-2019,Best Western Plus Stadium Inn,$126,4.3/5,111
21-04-2019,22-04-2019,Holiday Inn Express-Bronx,$149,4.0/5,136
21-04-2019,22-04-2019,Quality Inn,$120,3.9/5,509
21-04-2019,22-04-2019,Park West Hotel,$104,3.1/5,406
21-04-2019,22-04-2019,DoubleTree by Hilton Hotel New York - Times Square South,$107,3.8/5,"3,025"
21-04-2019,22-04-2019,DoubleTree by Hilton Metropolitan - New York City,$159,4.0/5,"10,631"
21-04-2019,22-04-2019,The Box House Hotel,$229,4.6/5,"1,141"
21-04-2019,22-04-2019,InterContinental - New York Times Square,$200,4.3/5,"2,506"
21-04-2019,22-04-2019,The Manhattan at Times Square Hotel,$85,3.3/5,"10,404"
21-04-2019,22-04-2019,Pod 51,$119,4.0/5,"15,433"
21-04-2019,22-04-2019,Row NYC,$99,3.6/5,"13,011"
21-04-2019,22-04-2019,Hyatt Place Long Island City/New York City,$159,4.5/5,250
21-04-2019,22-04-2019,Hotel 48LEX New York,$170,4.4/5,"1,045"
21-04-2019,22-04-2019,Royalton Park Avenue,$165,4.3/5,"1,046"
21-04-2019,22-04-2019,The Watson Hotel,$85,3.9/5,"4,024"
21-04-2019,22-04-2019,Cambria Hotel New York - Times Square,$119,4.5/5,"1,120"
21-04-2019,22-04-2019,Hotel Boutique at Grand Central,$129,4.4/5,"1,649"
21-04-2019,22-04-2019,Merrion Row Hotel and Public House,$160,4.7/5,77
21-04-2019,22-04-2019,Hotel Hayden,$115,4.1/5,518
21-04-2019,22-04-2019,Edge Hotel,$169,4.4/5,401
21-04-2019,22-04-2019,"Club Quarters Hotel, opposite Rockefeller Center",$139,4.1/5,"4,121"
21-04-2019,22-04-2019,The Manhattan Club,$159,4.2/5,"1,200"
21-04-2019,22-04-2019,Ace Hotel New York,$143,4.3/5,"1,643"
21-04-2019,22-04-2019,WestHouse New York,$160,4.3/5,"1,832"
21-04-2019,22-04-2019,"Club Quarters Hotel, Grand Central",$139,4.4/5,"1,836"
21-04-2019,22-04-2019,The Local,$66,4.3/5,396
21-04-2019,22-04-2019,AirTrain Plaza Hotel JFK Airport,$112,3.2/5,68
21-04-2019,22-04-2019,Cassa Hotel NY 45th Street,$140,4.4/5,"2,267"
21-04-2019,22-04-2019,The Belvedere Hotel,$114,4.2/5,"21,131"
21-04-2019,22-04-2019,TRYP By Wyndham Times Square South,$115,4.2/5,"2,992"
21-04-2019,22-04-2019,Soho Grand Hotel,$159,4.3/5,"1,547"
21-04-2019,22-04-2019,The Time New York,$169,4.2/5,731
21-04-2019,22-04-2019,citizenM New York Bowery,$139,4.7/5,586
21-04-2019,22-04-2019,Freehand New York,$139,4.4/5,540
21-04-2019,22-04-2019,Hotel Mela Times Square,$99,4.0/5,"4,597"
21-04-2019,22-04-2019,Executive Hotel Le Soleil New York,$135,4.4/5,"1,494"
21-04-2019,22-04-2019,The Hotel @ Fifth Avenue,$119,4.0/5,135
21-04-2019,22-04-2019,Gansevoort Meatpacking,$180,4.3/5,768
21-04-2019,22-04-2019,The Lex NYC,$119,4.4/5,861
21-04-2019,22-04-2019,RIU Plaza New York Times Square,$151,4.3/5,"2,967"
21-04-2019,22-04-2019,Refinery Hotel,$172,4.6/5,"1,814"
21-04-2019,22-04-2019,The Central Park North,$149,3.3/5,316
21-04-2019,22-04-2019,Dream Midtown,$185,4.1/5,"2,441"
21-04-2019,22-04-2019,Mondrian Park Avenue,$205,4.4/5,726
21-04-2019,22-04-2019,Marrakech Hotel New York City,$116,3.2/5,"1,483"
21-04-2019,22-04-2019,Royalton Hotel,$169,4.2/5,"2,065"
21-04-2019,22-04-2019,Flatiron Hotel,$129,3.7/5,"1,218"
21-04-2019,22-04-2019,Viceroy Central Park New York,$212,4.1/5,"1,381"
21-04-2019,22-04-2019,The Shoreham Hotel,$189,3.8/5,"2,204"
21-04-2019,22-04-2019,Hotel 50 Bowery NYC,$151,4.7/5,877
21-04-2019,22-04-2019,Carvi Hotel New York,$119,4.2/5,501
21-04-2019,22-04-2019,Stewart Hotel,$109,3.9/5,"9,527"
21-04-2019,22-04-2019,LUMA Hotel Times Square,$170,4.7/5,979
21-04-2019,22-04-2019,Chelsea Inn,$83,3.7/5,535
21-04-2019,22-04-2019,The Hoxton Williamsburg,$239,4.7/5,171
21-04-2019,22-04-2019,Sheraton LaGuardia East Hotel,$269,4.0/5,480
21-04-2019,22-04-2019,Hotel Edison,$92,3.7/5,"17,914"
21-04-2019,22-04-2019,The Marmara Park Avenue,$208,4.4/5,431
21-04-2019,22-04-2019,The Moderne,$127,4.2/5,"1,547"
21-04-2019,22-04-2019,Pod 39,$125,4.2/5,"11,285"
21-04-2019,22-04-2019,Hilton Garden Inn Long Island City Queensboro Bridge,$139,4.4/5,887
21-04-2019,22-04-2019,The Mansfield Hotel,$99,3.7/5,"2,215"
21-04-2019,22-04-2019,HI New York City,$56,4.2/5,465
21-04-2019,22-04-2019,Hillside Hotel,$129,3.5/5,211
21-04-2019,22-04-2019,Hotel RL Brooklyn,$116,4.1/5,754
21-04-2019,22-04-2019,Lotte New York Palace,$275,4.6/5,"7,275"
21-04-2019,22-04-2019,Adria Hotel And Conference Center,$149,3.7/5,"1,232"
21-04-2019,22-04-2019,The Redbury New York,$169,4.0/5,730
21-04-2019,22-04-2019,The Gregory Hotel,$169,4.0/5,"1,323"
21-04-2019,22-04-2019,Excelsior Hotel,$251,4.2/5,"2,784"
21-04-2019,22-04-2019,Seton Hotel,$155,4.0/5,"1,922"
21-04-2019,22-04-2019,Americana Inn,$71,3.2/5,"2,324"
21-04-2019,22-04-2019,The Iroquois New York,$179,4.5/5,"2,408"
21-04-2019,22-04-2019,Millennium Premier New York Times Square,$157,4.2/5,"1,830"
21-04-2019,22-04-2019,The Sohotel,$119,4.0/5,"1,239"
21-04-2019,22-04-2019,La Quinta by Wyndham New York City Central Park,$109,3.8/5,579
21-04-2019,22-04-2019,Courtyard Long Island City/New York Manhattan View,$149,4.5/5,364
21-04-2019,22-04-2019,The Roger Smith Hotel,$179,4.1/5,"2,193"
21-04-2019,22-04-2019,The Marmara Manhattan,$337,4.2/5,801
21-04-2019,22-04-2019,Hotel Shocard at Times Square,$99,3.9/5,252
21-04-2019,22-04-2019,Avalon Hotel,$186,4.1/5,"2,088"
21-04-2019,22-04-2019,Hyatt Herald Square New York,$129,4.2/5,755
21-04-2019,22-04-2019,6 Columbus Central Park a Sixty Hotel,$176,3.7/5,503
21-04-2019,22-04-2019,Park South Hotel,$179,4.6/5,718
21-04-2019,22-04-2019,The Benjamin,$170,4.4/5,"1,783"
21-04-2019,22-04-2019,Millennium Times Square New York,$169,4.0/5,"13,285"
21-04-2019,22-04-2019,The Bryant Park Hotel,$235,4.6/5,"1,834"
21-04-2019,22-04-2019,Hyatt Centric Times Square New York,$199,4.6/5,"4,880"
21-04-2019,22-04-2019,Nyma The New York Manhattan Hotel,$99,3.7/5,807
21-04-2019,22-04-2019,Dream Downtown,$212,4.0/5,"1,877"
21-04-2019,22-04-2019,The Knickerbocker Hotel,$236,4.6/5,"1,677"
21-04-2019,22-04-2019,The Evelyn Hotel,$159,3.7/5,"2,024"
21-04-2019,22-04-2019,The Tillary Hotel,$119,4.1/5,"1,055"
21-04-2019,22-04-2019,The Mark,$725,4.8/5,508
21-04-2019,22-04-2019,Cachet Boutique New York,$160,3.9/5,"1,384"
21-04-2019,22-04-2019,Hyatt Place New York Midtown South,$129,4.3/5,"1,653"
21-04-2019,22-04-2019,Fifty Hotel & Suites by Affinia,$179,4.2/5,"2,260"
21-04-2019,22-04-2019,Parker New York,$239,4.1/5,287
21-04-2019,22-04-2019,Amsterdam Court Hotel,$143,3.4/5,"2,508"
21-04-2019,22-04-2019,Hampton Inn Manhattan/Times Square Central,$119,4.5/5,"2,831"
21-04-2019,22-04-2019,"The Lexington Hotel, Autograph Collection",$176,4.1/5,"4,596"
21-04-2019,22-04-2019,Hilton Times Square,$129,4.5/5,"6,885"
21-04-2019,22-04-2019,Warwick New York,$175,4.4/5,"5,513"
21-04-2019,22-04-2019,Crowne Plaza HY36 Midtown Manhattan,$155,4.5/5,656
21-04-2019,22-04-2019,Hilton Garden Inn New York/Manhattan-Chelsea,$119,4.2/5,"2,317"
21-04-2019,22-04-2019,"The Paul Hotel NYC-Chelsea, an Ascend Hotel Collection Member",$99,3.9/5,848
21-04-2019,22-04-2019,Aloft Harlem,$144,4.4/5,"1,115"
21-04-2019,22-04-2019,NoMo SoHo,$131,4.2/5,"1,970"
21-04-2019,22-04-2019,Omni Berkshire Place,$215,4.5/5,"3,803"
21-04-2019,22-04-2019,Kimpton Hotel Eventi,$167,4.5/5,"2,191"
21-04-2019,22-04-2019,DoubleTree by Hilton New York City - Financial District,$149,4.0/5,"3,417"
21-04-2019,22-04-2019,Kimpton Ink48 Hotel,$158,4.4/5,"1,969"
21-04-2019,22-04-2019,Courtyard by Marriott New York City Manhattan Midtown East,$139,4.4/5,"3,718"
21-04-2019,22-04-2019,Moxy NYC Times Square,$109,4.3/5,917
21-04-2019,22-04-2019,New York Hilton Midtown,$170,4.1/5,"14,460"
21-04-2019,22-04-2019,Best Western Plus Hospitality House,$153,4.4/5,677
21-04-2019,22-04-2019,InterContinental New York Barclay,$209,4.3/5,"1,966"
21-04-2019,22-04-2019,Concorde Hotel New York,$207,4.5/5,369
21-04-2019,22-04-2019,Anchor Inn,$131,3.1/5,746
21-04-2019,22-04-2019,The Michelangelo Hotel,$240,4.6/5,"2,478"
21-04-2019,22-04-2019,The Standard East Village,$165,4.3/5,"1,174"
21-04-2019,22-04-2019,Dylan Hotel NYC,$170,3.7/5,539
21-04-2019,22-04-2019,Heritage Hotel,$118,3.6/5,519
21-04-2019,22-04-2019,"Club Quarters Hotel, Wall Street",$127,4.2/5,"4,585"
21-04-2019,22-04-2019,Gardens Suites Hotel by Affinia,$360,4.3/5,"1,266"
21-04-2019,22-04-2019,Gramercy Park Hotel,$332,4.3/5,912
21-04-2019,22-04-2019,Four Points by Sheraton Manhattan - Chelsea,$109,4.1/5,"1,610"
21-04-2019,22-04-2019,Hotel 32 32,$135,4.1/5,"2,100"
21-04-2019,22-04-2019,Best Western Queens Gold Coast,$148,3.8/5,600
21-04-2019,22-04-2019,Hotel St. James,$95,3.7/5,"12,357"
21-04-2019,22-04-2019,The Towers at Lotte New York Palace,$510,4.7/5,326
21-04-2019,22-04-2019,Best Western Fort Lee,$102,3.5/5,973
21-04-2019,22-04-2019,Novotel New York Times Square,$179,4.4/5,"4,509"
21-04-2019,22-04-2019,Night Hotel Times Square,$139,3.6/5,"1,870"
21-04-2019,22-04-2019,Hotel Sofitel New York,$199,4.6/5,"5,000"
21-04-2019,22-04-2019,Broadway Hotel and Hostel,$54,3.3/5,"1,060"
21-04-2019,22-04-2019,Iberostar 70 Park Avenue,$229,4.2/5,"2,469"
21-04-2019,22-04-2019,Candlewood Suites New York City-Times Square,$109,4.2/5,"1,915"
21-04-2019,22-04-2019,Hampton Inn Manhattan/Times Square South,$125,4.2/5,"3,746"
21-04-2019,22-04-2019,Courtyard by Marriott New York Manhattan/Times Square,$129,4.3/5,"1,633"
21-04-2019,22-04-2019,Courtyard by Marriott New York Manhattan / Central Park,$139,4.3/5,"1,099"
21-04-2019,22-04-2019,Fairfield Inn & Suites New York Queens/Queensboro Bridge,$189,4.2/5,"1,240"
21-04-2019,22-04-2019,"The Langham, New York, Fifth Avenue",$445,4.7/5,"1,381"
21-04-2019,22-04-2019,Chambers Hotel,$208,4.4/5,435
21-04-2019,22-04-2019,11 Howard,$199,4.3/5,394
21-04-2019,22-04-2019,Courtyard by Marriott New York Queens/Fresh Meadows,$194,4.5/5,133
21-04-2019,22-04-2019,Mayfair New York,$138,3.4/5,"3,185"
21-04-2019,22-04-2019,The Dominick,$295,4.5/5,400
21-04-2019,22-04-2019,Wolcott Hotel,$200,3.9/5,"1,227"
21-04-2019,22-04-2019,Super 8 by Wyndham Long Island City LGA Hotel,$200,3.3/5,407
21-04-2019,22-04-2019,Comfort Inn & Suites,$129,3.3/5,13
21-04-2019,22-04-2019,West Side YMCA,$90,3.3/5,"1,917"
21-04-2019,22-04-2019,Staybridge Suites Times Square,$119,4.3/5,"5,821"
21-04-2019,22-04-2019,Hotel Beacon,$309,4.5/5,"1,838"
21-04-2019,22-04-2019,"The Carlyle, A Rosewood Hotel",$845,4.5/5,543
21-04-2019,22-04-2019,Hotel 31,$142,4.0/5,"2,263"
21-04-2019,22-04-2019,"Martinique New York on Broadway, Curio Collection by Hilton",$159,4.1/5,"4,279"
21-04-2019,22-04-2019,The Library Hotel by Library Hotel Collection,$287,4.8/5,656
21-04-2019,22-04-2019,1 Hotel Brooklyn Bridge,$339,4.6/5,555
21-04-2019,22-04-2019,Hampton Inn New York - 35th Street - Empire State Building,$109,4.3/5,"2,180"
21-04-2019,22-04-2019,"Hotel Henri, A Wyndham Hotel",$109,4.0/5,445
21-04-2019,22-04-2019,"Night Hotel Theater District, Times Square",$189,4.0/5,"1,262"
21-04-2019,22-04-2019,The Westin New York Grand Central,$209,4.3/5,"2,405"
21-04-2019,22-04-2019,Trump International Hotel & Tower New York,$525,4.6/5,"1,038"
21-04-2019,22-04-2019,Archer Hotel New York,$219,4.6/5,"2,706"
21-04-2019,22-04-2019,The Westin New York at Times Square,$159,4.3/5,"7,309"
21-04-2019,22-04-2019,Holiday Inn Express - New York City Chelsea,$100,4.1/5,"2,303"
21-04-2019,22-04-2019,Econo Lodge Times Square,$99,3.8/5,"1,039"
21-04-2019,22-04-2019,Casamia 36 Hotel,$127,3.8/5,913
21-04-2019,22-04-2019,Hotel Indigo Lower East Side New York,$149,4.4/5,905
21-04-2019,22-04-2019,Blakely New York,$195,4.4/5,993
21-04-2019,22-04-2019,Holiday Inn Express Manhattan Times Square South,$109,4.3/5,"1,665"
21-04-2019,22-04-2019,Residence Inn by Marriott New York Manhattan/Midtown East,$149,4.5/5,"1,157"
21-04-2019,22-04-2019,World Center Hotel,$152,4.3/5,"2,445"
21-04-2019,22-04-2019,Vanderbilt YMCA,$115,3.3/5,"1,522"
21-04-2019,22-04-2019,Franklin Guesthouse,$349,4.7/5,171
21-04-2019,22-04-2019,Hampton Inn Madison Square Garden Area Hotel,$129,4.2/5,"3,204"
21-04-2019,22-04-2019,GEM Hotel - Chelsea,$129,4.0/5,"1,284"
21-04-2019,22-04-2019,New York Marriott East Side,$229,4.1/5,"2,206"
21-04-2019,22-04-2019,W New York - Times Square,$229,4.1/5,"2,285"
21-04-2019,22-04-2019,Comfort Inn Midtown West,$103,3.8/5,"1,560"
21-04-2019,22-04-2019,Hilton Garden Inn New York Times Square South,$195,4.5/5,847
21-04-2019,22-04-2019,AC Hotel by Marriott New York Times Square,$139,4.6/5,332
21-04-2019,22-04-2019,SpringHill Suites by Marriott New York Midtown Manhattan,$149,4.4/5,871
21-04-2019,22-04-2019,Quality Inn,$109,3.4/5,50
21-04-2019,22-04-2019,Residence Inn by Marriott New York Manhattan/Times Square,$139,4.4/5,"1,656"
21-04-2019,22-04-2019,"The Pierre, A Taj Hotel, New York",$595,4.7/5,950
21-04-2019,22-04-2019,Hotel On Rivington,$180,4.3/5,"1,008"
21-04-2019,22-04-2019,Bklyn House,$139,4.0/5,488
21-04-2019,22-04-2019,Residence Inn by Marriott Weehawken,$159,4.7/5,49
21-04-2019,22-04-2019,Holiday Inn New York City - Times Square,$139,4.2/5,"1,896"
21-04-2019,22-04-2019,Renaissance New York Midtown Hotel,$199,4.6/5,517
21-04-2019,22-04-2019,The Surrey,$575,4.6/5,948
21-04-2019,22-04-2019,Holiday Inn Express New York - Manhattan West Side,$114,4.1/5,"1,928"
21-04-2019,22-04-2019,The Kitano Hotel New York,$249,4.5/5,"1,968"
21-04-2019,22-04-2019,Fairfield Inn by Marriott New York Manhattan/Fifth Avenue,$109,4.2/5,677
21-04-2019,22-04-2019,Courtyard by Marriott New York Manhattan/Herald Square,$159,4.4/5,"1,200"
